Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
26604	-2095.091	-2244.977	149.8856	0.219929	0.0164306	0.0652858	0.048855	0.0954628	0.0709941	0.105485	0.00957989	0.0168399	0.0424921	0.056734	0.247255	0.0492773	0.120439	0.0366507	0.0705042	0.207428	0.0552471	4.41773e-05	0.0458204	0.1573	0.0364339	0.00685471	0.00150807	0.0132774	0.0113805	0.00474314	0.0079474	0.00531426	0.00217578	0.0056335	0.00662089	0.000514747	0.0301967	0.0120517	0.0322575	0.0128943	0.0139788	0.0156395	0.0207813	0.0882064	0.00384648	0.0262329	0.0473865	0.0226391	0.0264191	0.129444	0.00436384	0.0619222	0.00424497	0.0769353	0.0332777	0.021527	0.0016878	0.0473873	0.00927788	0.0057312	0.107125	0.0031733	0.0420412	0.0958964	0.144153	0.00820372	0.0330627	0.00958508	0.0291351	0.19806	0.0499454	0.00341835	0.0825499	0.123413	0.0122911	0.217474	0.0927184	0.0178005	0.0139123	0.00759807	0.0536548	0.139488	0.0902939	0.0226869	0.0637795	0.0312815	0.00394541	0.000773566	0.0287501	0.0406293	0.0412213	0.0294403	0.00855195	0.00114607	0.3889599	1.61104	0.2043	0.46091	0.785334	1.27334	2.16962	4.89477	1.148354	4.141918	0.0495784	0.00370392	0.0147173	0.0110133	0.0215201	0.0160041	0.0237795	0.00215959	0.00379619	0.00957895	0.0127895	0.0557385	0.0111085	0.0271505	0.00826214	0.0158937	0.0467603	0.0124543	9.95884e-06	0.0103292	0.0354599	0.00821325	0.00154525	0.000339963	0.00299312	0.0025655	0.00106924	0.00179157	0.00119799	0.000490483	0.00126995	0.00149254	0.000116039	0.00680722	0.0027168	0.00727178	0.00290676	0.00315122	0.0035256	0.0046847	0.0198843	0.000867108	0.00591366	0.0106823	0.0051035	0.00595562	0.0291803	0.000983737	0.0139591	0.00095694	0.0173434	0.00750175	0.00485281	0.00038048	0.0106825	0.0020915	0.00129198	0.0241491	0.000715353	0.0094773	0.0216178	0.0324962	0.00184936	0.00745329	0.00216075	0.0065679	0.0446485	0.0112591	0.000770595	0.0186091	0.0278209	0.00277077	0.049025	0.0209014	0.00401275	0.00313623	0.00171282	0.0120953	0.0314446	0.0203549	0.00511429	0.0143777	0.00705175	0.00088941	0.000174384	0.0064811	0.00915901	0.00929246	0.00663669	0.00192786	0.000258358	0.80552	0.19448	4.435988
26640	-2095.444	-2248.599	153.1543	0.104373	0.00690211	0.0247848	0.0198535	0.0509968	0.055724	0.0267592	8.54931e-05	0.00430102	0.013124	0.0315375	0.0525046	0.0275011	0.0231048	0.018557	0.0370766	0.0624493	0.0275876	6.71909e-05	0.0350456	0.083308	0.0443886	0.000533856	0.00477515	0.00626181	0.00549954	0.00102625	0.00196672	0.00424682	0.000240683	0.00573473	0.00296262	0.00717668	0.0230194	0.00539193	0.00832445	0.00480533	0.00409835	0.0175138	0.0162616	0.0380205	0.00522354	0.0201813	0.00774545	0.0203108	0.00947676	0.0617424	0.00459083	0.00301064	0.00779808	0.00803489	0.0021846	0.00774549	0.00123091	0.0287881	0.0226236	0.00575906	0.0310543	0.00094108	0.00676334	0.0401613	0.0373374	0.00331351	0.0422479	0.00696177	0.0164256	0.108067	0.071637	0.00426276	0.0327049	0.0499564	0.000205834	0.0652132	0.0255971	0.00111938	0.013221	0.00232155	0.0354183	0.0491436	0.0346102	0.00394394	0.00506836	0.0163378	0.00130389	0.000673679	0.00614874	0.0138659	0.0262692	0.00272038	0.0079785	0.000247275	0.2871397	1.71286	0.107747	0.337366	0.712486	1.40354	2.96414	9.281	1.610975	5.96525	0.0552948	0.00365659	0.0131305	0.0105179	0.027017	0.0295214	0.0141765	4.52924e-05	0.00227859	0.0069528	0.0167079	0.0278158	0.0145695	0.0122404	0.00983109	0.0196424	0.0330843	0.0146153	3.55963e-05	0.0185664	0.0441348	0.0235161	0.000282825	0.00252977	0.00331737	0.00291354	0.000543684	0.00104192	0.00224987	0.000127509	0.00303813	0.00156953	0.00380205	0.0121952	0.00285653	0.00441012	0.00254576	0.00217122	0.00927841	0.00861506	0.0201424	0.00276732	0.0106916	0.00410337	0.0107602	0.00502058	0.0327098	0.00243212	0.00159497	0.00413126	0.00425671	0.00115736	0.00410339	0.000652108	0.0152513	0.0119855	0.00305103	0.0164519	0.000498564	0.00358307	0.0212766	0.0197806	0.00175543	0.022382	0.0036882	0.00870194	0.0572517	0.0379518	0.00225832	0.0173263	0.0264659	0.000109047	0.0345486	0.0135608	0.000593026	0.00700422	0.00122991	0.0187639	0.0260352	0.0183358	0.00208942	0.00268511	0.00865542	0.000690771	0.000356901	0.00325747	0.00734587	0.0139169	0.0014412	0.00422684	0.000131001	0.85643	0.14357	1.887581
26676	-2108.729	-2259.799	151.0697	0.248848	0.0303994	0.0458461	0.0230363	0.12844	0.0863275	0.0576243	0.00863038	0.0251602	0.0371897	0.0579841	0.0493833	0.0967886	0.166142	0.0326313	0.159001	0.0857161	0.0440601	0.00267027	0.0224579	0.192723	0.0399494	0.00462306	0.00775691	0.0120219	0.00858009	0.00187421	0.00538358	0.0146131	0.00151994	0.00335079	0.0080846	0.0113415	0.0278218	0.00534846	0.027253	0.01236	0.0235189	0.010913	0.0278778	0.0216156	0.00708038	0.0221526	0.0430488	0.0159066	0.018824	0.0793231	0.0191687	0.0189977	0.00854632	0.00420142	0.211209	0.0236537	0.0053081	0.0198043	0.0145939	0.015061	0.00177028	0.0261918	0.00334041	0.00941465	0.0080616	0.0903001	0.00598536	0.00626396	0.00486907	0.0316988	0.132626	0.00110615	0.0407859	0.00953516	0.0334585	0.0415927	0.023247	0.0444637	0.0158835	0.0121373	0.0180233	0.120568	0.0654227	0.0293386	0.0209918	0.0135513	0.00393884	0.0412772	0.00735277	0.0494624	0.0286076	0.0690708	0.00518396	0.0166356	0.2884416	1.711558	0.188764	0.44347	0.77594	1.28876	2.25495	5.29762	1.205543	5.933813	0.0724258	0.00884756	0.0133432	0.00670457	0.0373818	0.0251251	0.0167712	0.00251182	0.00732274	0.0108238	0.0168759	0.0143727	0.0281697	0.0483546	0.00949714	0.0462764	0.0249472	0.0128234	0.000777166	0.00653624	0.056091	0.011627	0.00134551	0.0022576	0.00349889	0.00249718	0.000545477	0.00156686	0.00425306	0.000442369	0.000975228	0.00235298	0.00330088	0.00809736	0.00155664	0.00793181	0.00359731	0.00684503	0.00317617	0.00811367	0.0062911	0.0020607	0.0064474	0.0125291	0.00462952	0.00547862	0.0230865	0.00557893	0.00552917	0.00248736	0.0012228	0.0614711	0.00688427	0.00154489	0.00576392	0.00424747	0.00438343	0.00051523	0.00762298	0.000972207	0.00274008	0.00234628	0.0262813	0.00174201	0.00182309	0.00141712	0.00922575	0.0386	0.000321937	0.0118705	0.00277515	0.0097379	0.0121053	0.00676589	0.0129409	0.00462279	0.0035325	0.00524559	0.0350907	0.0190409	0.00853884	0.00610954	0.00394402	0.00114638	0.0120135	0.00213998	0.0143957	0.00832608	0.0201027	0.00150876	0.00484168	0.855779	0.144221	3.435904
26712	-2096.891	-2249.059	152.1679	0.197538	0.0336652	0.00568168	0.0205804	0.0580392	0.0839021	0.076598	0.00447903	0.00244304	0.029437	0.0256406	0.0793141	0.0170907	0.134432	0.0406052	0.0468273	0.0967963	0.0412965	0.000464703	0.0196156	0.162804	0.0176822	0.00597767	0.00613735	0.00124657	0.00344335	0.00309763	0.00141199	0.0116019	0.00401369	0.00116348	0.00274062	0.000990943	0.0123652	0.0116392	0.0156296	0.00924471	0.00825221	0.00787652	0.0078584	0.0177166	0.00676731	0.0163569	0.0696539	0.0494382	0.0230507	0.0659572	0.0093269	0.00365807	0.00591994	0.00453397	0.158419	0.0171938	0.0010735	0.0162216	0.0420834	0.0446708	0.00388253	0.0301361	0.00128623	0.0027576	0.0195835	0.0395478	0.00471323	0.00265412	0.0172944	0.0273555	0.139502	0.00758999	0.00510468	0.00344881	0.0353639	0.0223938	0.0390732	0.0137507	0.00506841	0.00908887	0.0220358	0.142832	0.0423147	0.0250175	0.0180936	0.0384187	0.00334827	0.0680844	0.0060495	0.00793842	0.00837778	0.0204224	0.0297974	0.0540593	0.3273382	1.672662	0.139602	0.38279	0.741125	1.3493	2.6124	7.16323	1.423695	5.109889	0.0711066	0.0121183	0.0020452	0.0074082	0.0208921	0.0302018	0.0275726	0.00161229	0.00087941	0.0105963	0.0092297	0.0285503	0.00615203	0.0483909	0.0146164	0.0168562	0.0348432	0.0148653	0.000167276	0.00706091	0.0586036	0.00636495	0.00215175	0.00220923	0.00044872	0.00123948	0.00111504	0.000508266	0.00417627	0.00144478	0.000418811	0.000986525	0.000356704	0.00445102	0.00418971	0.00562609	0.00332777	0.0029705	0.00283527	0.00282874	0.00637735	0.00243599	0.00588792	0.0250729	0.017796	0.00829744	0.0237423	0.00335735	0.00131677	0.00213097	0.00163207	0.0570251	0.00618917	0.000386422	0.00583919	0.0151486	0.0160799	0.00139757	0.0108479	0.000462998	0.000992637	0.00704937	0.0142358	0.0016966	0.00095539	0.00622538	0.00984701	0.0502158	0.00273213	0.0018375	0.00124145	0.0127298	0.00806097	0.014065	0.00494977	0.00182445	0.00327167	0.00793212	0.0514146	0.0152318	0.00900543	0.00651306	0.0138294	0.00120526	0.024508	0.00217761	0.00285755	0.0030157	0.00735133	0.010726	0.0194594	0.836331	0.163669	2.778051
26748	-2102.558	-2253.023	150.4643	0.116619	0.0319416	0.0888119	0.0552074	0.105088	0.145426	0.130044	0.00457973	0.00702758	0.0474027	0.019449	0.127365	0.0624073	0.244594	0.0588077	0.170694	0.21685	0.0606391	0.00490209	0.0693788	0.133063	0.0422283	0.0214332	0.0134748	0.00775919	0.00389333	0.000135655	0.00274275	0.00470202	0.00206466	0.012811	0.00717532	0.00475819	0.0442013	0.00901889	0.0646423	0.0106627	0.00792161	0.0161437	0.0421123	0.0365347	0.00741441	0.0364402	0.0651706	0.0513862	0.032443	0.157168	0.0187314	0.0232627	0.0690343	0.00254568	0.221587	0.0357346	0.000829396	0.0128645	0.0537125	0.0149191	0.00799771	0.0125108	0.00871904	0.00926963	0.101238	0.0267762	0.00453078	0.00598098	0.0209233	0.0567979	0.0594836	0.00502072	0.0256691	0.00366195	0.100077	0.0202374	0.0279434	0.0265147	0.0030293	0.0521709	0.0121695	0.13773	0.0610825	0.0522833	0.0654154	0.0801421	0.00343571	0.0196315	0.0121168	0.0250374	0.00916969	0.0261443	0.0039634	0.00457392	0.3859137	1.614086	0.22998	0.488309	0.79961	1.25061	2.04789	4.34821	1.062741	4.182505	0.028105	0.00769787	0.0214035	0.0133049	0.0253261	0.0350473	0.0313405	0.00110371	0.00169363	0.011424	0.00468718	0.0306947	0.01504	0.0589467	0.0141726	0.041137	0.0522605	0.0146139	0.0011814	0.0167202	0.0320681	0.0101769	0.00516536	0.0032474	0.00186995	0.000938287	3.26927e-05	0.000660997	0.00113318	0.000497579	0.00308742	0.00172924	0.00114672	0.0106524	0.00217354	0.0155787	0.0025697	0.00190909	0.0038906	0.010149	0.0088048	0.00178686	0.00878203	0.015706	0.012384	0.00781872	0.0378773	0.00451423	0.00560626	0.0166371	0.000613505	0.0534022	0.00861199	0.000199883	0.00310031	0.0129446	0.00359549	0.00192743	0.00301508	0.00210127	0.00223396	0.0243983	0.00645302	0.00109191	0.00144141	0.00504249	0.0136882	0.0143354	0.00120998	0.00618621	0.000882523	0.0241184	0.00487718	0.00673432	0.00638999	0.000730056	0.0125731	0.00293284	0.0331926	0.0147208	0.0126002	0.015765	0.0193141	0.000828001	0.00473116	0.00292014	0.00603396	0.00220988	0.00630072	0.000955173	0.00110231	0.807043	0.192957	4.149407
26784	-2086.523	-2238.1	151.5774	0.172719	0.0304324	0.0140691	0.0219615	0.086829	0.11248	0.153933	0.00650777	0.00174404	0.0574014	0.00384719	0.0890019	0.0724486	0.0485114	0.0350232	0.0799934	0.123048	0.0338465	0.00702824	0.0504768	0.212774	0.0131191	0.00172137	0.00490335	0.00196152	0.00226207	0.000293131	0.00792377	0.00394751	0.00079931	0.000515922	0.00133506	0.00614465	0.0215104	0.00971076	0.0109184	0.0121707	0.00791953	0.0125951	0.0213567	0.0142899	0.00303986	0.0190149	0.014027	0.0376697	0.014823	0.0931458	0.00197114	0.000409849	0.0434732	0.0692667	0.00735337	0.0194184	0.0482303	0.00566358	0.0684833	0.0276278	0.00831755	0.00561553	0.0166491	0.0784298	0.00517924	0.0484729	0.159939	0.000262582	0.0355864	0.00926709	0.00612776	0.0145422	0.0200682	0.0112874	0.0535276	0.00925898	0.0201016	0.0479646	0.0106672	0.010433	0.0395952	0.000610553	0.00173407	0.00303702	0.0230039	0.0105456	0.033211	0.118621	0.164324	0.00563981	0.011579	0.0157551	0.00768456	0.00742796	0.2834654	1.716535	0.163713	0.41372	0.759311	1.31698	2.41709	6.10825	1.308494	6.055535	0.0564891	0.00995316	0.00460142	0.0071827	0.0283982	0.0367875	0.0503451	0.00212842	0.000570403	0.0187736	0.00125825	0.0291088	0.0236949	0.015866	0.0114546	0.0261625	0.0402439	0.0110698	0.00229864	0.0165088	0.0695894	0.00429071	0.000562988	0.00160368	0.000641532	0.000739828	9.5871e-05	0.00259153	0.00129107	0.000261421	0.000168737	0.000436644	0.00200966	0.00703516	0.00317598	0.00357096	0.00398051	0.00259015	0.00411934	0.00698489	0.00467364	0.000994211	0.00621898	0.00458764	0.0123202	0.004848	0.0304641	0.000644677	0.000134044	0.0142183	0.0226542	0.00240498	0.00635094	0.0157741	0.00185232	0.022398	0.00903591	0.00272032	0.00183661	0.00544523	0.0256511	0.00169391	0.0158535	0.0523093	8.58795e-05	0.0116388	0.00303088	0.00200414	0.00475613	0.00656347	0.00369164	0.0175066	0.00302823	0.0065744	0.0156872	0.00348879	0.00341219	0.01295	0.000199686	0.000567142	0.000993284	0.00752361	0.00344904	0.0108619	0.038796	0.0537437	0.00184455	0.00378701	0.00515283	0.0025133	0.00242938	0.858267	0.141733	3.057559
26820	-2105.55	-2255.121	149.5712	0.33509	0.0694316	0.0361665	0.0151986	0.122453	0.138144	0.289155	0.0218143	0.00251629	0.0678182	0.0289658	0.116985	0.0745005	0.149921	0.018735	0.153622	0.117377	0.0365019	0.0106321	0.0846886	0.255655	0.0684431	5.07361e-05	0.0214089	0.0049332	0.00422083	0.0019536	0.0063015	0.014498	0.00122777	0.000691098	0.00938766	0.00320614	0.099859	0.0180889	0.0226132	0.0158775	0.0122606	0.0116607	0.0299635	0.0416603	0.00342513	0.0113848	0.0738502	0.0698495	0.00944657	0.137956	0.00659876	0.0116378	0.0799014	0.0671081	0.0165228	0.009984	0.0276517	0.010519	0.0620189	0.0147563	0.0142155	0.00242661	0.096726	0.136032	0.0318731	0.0541492	0.34354	7.13923e-05	0.0216718	0.0174328	0.0108447	0.051287	0.0296981	0.0487755	0.0200538	0.0204994	0.00670902	0.0537212	0.0833706	0.0155751	0.0104547	0.00640168	0.0030238	0.0179254	0.0625408	0.00348032	0.0110548	0.143945	0.164329	0.000345096	0.00433827	0.0463352	0.02321	0.017216	0.4332597	1.56674	0.206896	0.463757	0.786844	1.2709	2.1563	4.83334	1.139223	3.616169	0.0710002	0.0147114	0.0076631	0.00322034	0.0259459	0.0292706	0.0612673	0.00462211	0.000533161	0.0143696	0.00613739	0.0247872	0.0157855	0.0317659	0.00396965	0.0325501	0.0248703	0.00773418	0.00225278	0.0179442	0.0541692	0.014502	1.07502e-05	0.0045362	0.00104527	0.000894327	0.000413936	0.00133519	0.0030719	0.000260146	0.000146433	0.0019891	0.000679331	0.0211585	0.00383276	0.00479139	0.00336419	0.00259782	0.00247071	0.00634879	0.00882716	0.000725731	0.00241226	0.0156477	0.0148	0.00200158	0.0292307	0.00139817	0.00246586	0.0169298	0.0142191	0.00350092	0.00211545	0.00585895	0.00222881	0.0131408	0.00312662	0.00301204	0.000514161	0.0204947	0.028823	0.00675339	0.0114734	0.0727907	1.51269e-05	0.00459191	0.00369373	0.00229782	0.0108669	0.00629256	0.0103348	0.00424909	0.00434349	0.00142153	0.0113827	0.0176649	0.00330012	0.00221518	0.00135641	0.000640695	0.00379811	0.0132514	0.000737424	0.00234233	0.0304996	0.0348187	7.31203e-05	0.000919211	0.0098177	0.00491783	0.00364781	0.78337	0.21663	4.719561
26856	-2103.276	-2253.296	150.02	0.291973	0.0886288	0.0210329	0.0225488	0.060334	0.103768	0.121993	0.00189711	0.00892234	0.0850443	0.112682	0.0790092	0.104374	0.0892871	0.0455979	0.142586	0.187651	0.0305451	0.00273124	0.0511297	0.248368	0.0571191	0.000395841	0.0113667	0.010946	0.000605393	0.00424269	0.00347513	0.00380082	0.00689632	0.00763384	0.00937639	0.00429262	0.0262537	0.0446936	0.019092	0.0231186	0.0170427	0.00707543	0.0244187	0.0599278	0.0115094	0.0359776	0.10067	0.0207338	0.0208182	0.116916	0.0114161	0.00542327	0.043393	0.0541178	0.0279741	0.0661717	0.0217784	0.020362	0.00510977	0.0187489	0.0092108	0.00365283	0.104878	0.0305898	0.00341513	0.0670566	0.219654	0.00173672	0.010237	0.00634363	0.00283228	0.0271774	0.0637373	0.0296462	0.0148765	0.0149079	0.0898857	0.0490422	0.0588953	0.0221515	0.0209247	0.0259399	0.00528386	0.00361881	0.0287158	0.00808913	0.0120768	0.180655	0.208277	0.0135751	0.0126089	0.0265364	0.0215491	0.00642077	0.3588301	1.64117	0.17808	0.431046	0.769091	1.30024	2.31994	5.61545	1.247671	4.573668	0.0690701	0.0209663	0.00497562	0.00533422	0.0142728	0.0245478	0.0288592	0.000448787	0.0021107	0.0201184	0.0266564	0.0186907	0.024691	0.0211221	0.0107868	0.0337306	0.0443914	0.00722586	0.000646111	0.0120954	0.0587548	0.0135123	9.36416e-05	0.00268895	0.00258941	0.000143214	0.00100367	0.000822089	0.000899135	0.00163142	0.00180589	0.00221811	0.00101548	0.00621066	0.0105729	0.00451647	0.00546903	0.00403168	0.00167379	0.00577656	0.0141767	0.0027227	0.008511	0.0238148	0.00490486	0.00492482	0.027658	0.00270063	0.00128295	0.0102652	0.0128023	0.00661766	0.0156538	0.00515198	0.00481691	0.00120879	0.00443531	0.00217894	0.000864127	0.0248103	0.00723643	0.000807894	0.0158631	0.0519621	0.000410845	0.0024217	0.00150067	0.000670014	0.00642917	0.0150779	0.0070132	0.00351923	0.00352666	0.0212637	0.0116016	0.0139325	0.00524023	0.00495001	0.00613643	0.00124997	0.000856079	0.0067931	0.00191359	0.00285693	0.0427365	0.0492707	0.00321138	0.00298281	0.00627753	0.00509773	0.00151892	0.820585	0.179415	4.227195
26892	-2099.175	-2252.407	153.2318	0.115695	0.0196444	0.00750564	0.0263164	0.0473777	0.0966907	0.037049	0.00540201	0.00476684	0.0487641	0.0304169	0.0840936	0.0322366	0.108561	0.0272388	0.0772314	0.0535183	0.022885	0.00584423	0.0377777	0.0912905	0.0454945	0.0100737	0.00394439	0.00426139	0.00582771	7.85186e-05	0.00090018	0.00479224	0.00199312	0.00391485	0.0028265	0.00536747	0.0161645	0.00721556	0.0132665	0.0246887	0.00501761	0.00561126	0.0106042	0.0250081	0.000630698	0.00729631	0.0355125	0.0312721	0.0198347	0.0732236	0.0123039	0.0471835	0.0261572	0.0142759	0.121076	0.00481447	0.0047903	0.000714671	0.000793581	0.00802372	0.00612941	0.0159805	0.00596369	0.0198303	0.0282644	0.0189904	0.00647938	0.00945638	0.0141756	0.0373485	0.0208379	0.00358199	0.0143922	0.0195324	0.105901	0.0601798	0.0736388	0.0198344	0.00408786	0.0126832	0.00957468	0.102212	0.02219	0.0367956	0.0514993	0.016921	0.00833381	0.0178102	0.00280408	0.0404574	0.00391994	0.0072381	0.0155036	0.0108047	0.4252377	1.574762	0.1515	0.398369	0.750406	1.33261	2.51023	6.60064	1.364551	3.703251	0.0476385	0.00808874	0.00309051	0.010836	0.0195081	0.0398131	0.0152552	0.00222432	0.00196278	0.020079	0.0125244	0.0346262	0.0132737	0.0447007	0.0112158	0.0318006	0.0220366	0.00942307	0.00240641	0.0155553	0.0375896	0.0187327	0.00414794	0.00162413	0.00175466	0.0023996	3.23306e-05	0.000370656	0.00197324	0.000820684	0.00161197	0.00116384	0.0022101	0.00665586	0.00297106	0.00546257	0.0101658	0.00206604	0.00231048	0.00436634	0.0102973	0.000259695	0.00300431	0.0146225	0.0128765	0.00816708	0.0301504	0.00506624	0.0194282	0.0107704	0.00587822	0.049854	0.00198239	0.00197244	0.000294271	0.000326763	0.00330383	0.00252383	0.00658007	0.00245559	0.0081653	0.0116381	0.00781945	0.00266793	0.00389374	0.00583692	0.0153785	0.00858017	0.00147491	0.00592612	0.00804261	0.0436055	0.0247795	0.0303214	0.00816698	0.00168321	0.00522241	0.00394245	0.0420866	0.0091369	0.0151509	0.0212053	0.00696736	0.00343151	0.00733349	0.0011546	0.0166586	0.00161407	0.00298035	0.00638373	0.00444893	0.787381	0.212619	2.428613
26928	-2100.515	-2251.385	150.8705	0.255079	0.0214072	0.0279588	0.00300678	0.0943519	0.0820466	0.0549468	0.00618352	0.0153235	0.0580901	0.0685497	0.10059	0.0570395	0.0520826	0.0784312	0.0531386	0.102827	0.0269154	0.0112111	0.0585797	0.217533	0.0490867	0.00382164	0.00591884	0.00459748	0.00639984	0.000748777	0.00667558	0.00115733	0.00813643	0.00456217	0.00520583	0.0130735	0.064983	0.0180986	0.0100446	0.0153307	0.012016	0.0113871	0.0297238	0.0414224	0.000696027	0.0166372	0.0475633	0.040171	0.0539301	0.134377	0.0465663	0.0419836	0.00490441	0.00868345	0.182926	0.010224	0.00195565	7.17181e-05	0.0345758	0.0378734	0.00754602	0.03493	0.0418161	0.010328	0.0630651	0.0866689	0.0073637	0.00319455	0.0384669	0.0584396	0.121885	0.00394274	0.0286347	0.00650341	0.0537344	0.0348419	0.117458	0.00272554	0.0118846	0.00688923	0.00691303	0.102137	0.0549775	0.0715434	0.0991211	0.026267	0.000920006	0.100338	0.0111743	0.0542813	0.02475	0.0134965	0.00383117	0.0125586	0.3528366	1.647163	0.186352	0.440697	0.774423	1.29128	2.26913	5.36619	1.214842	4.668346	0.0681402	0.00571857	0.00746874	0.000803212	0.0252045	0.0219174	0.0146781	0.00165182	0.00409343	0.0155178	0.0183119	0.0268711	0.0152371	0.013913	0.0209516	0.0141951	0.0274685	0.00718999	0.00299485	0.0156486	0.0581102	0.0131127	0.00102089	0.00158112	0.00122814	0.00170961	0.000200023	0.00178327	0.00030916	0.00217351	0.00121871	0.00139065	0.00349237	0.0173591	0.00483475	0.00268324	0.00409534	0.00320988	0.00304187	0.00794021	0.0110653	0.000185932	0.00444435	0.0127058	0.010731	0.0144065	0.0358965	0.0124394	0.0112152	0.00131013	0.00231964	0.0488656	0.00273117	0.00052242	1.91583e-05	0.00923636	0.0101172	0.00201579	0.00933098	0.0111705	0.00275896	0.0168468	0.0231522	0.00196709	0.000853372	0.0102758	0.0156112	0.0325597	0.00105324	0.00764929	0.00173728	0.0143543	0.00930743	0.031377	0.000728083	0.00317476	0.00184034	0.0018467	0.0272841	0.0146863	0.0191116	0.0264786	0.00701679	0.000245764	0.0268035	0.00298504	0.0145004	0.00661156	0.00360538	0.00102343	0.00335481	0.823582	0.176418	3.743449
